text,label
اللهم ان فقيدي في احد القبور ولم يقوى قلبي على نسيانه ف يا الله انك ارحم مني عليه فأدخله الجنة من اوسع ابوابه وإغفر له,"['acceptance', 'sadness']"
ربنا يكرمه انقذ اربعه بجركن مايه 🙏🙏 خير الناس انفعهم للناس # محطة _ مصر,['acceptance']
احيانا بحس اني مزعجه ل بعض الناس او ما بيفهموني او بيفهموا العكس وبرجع احكي ل هم من جديد واقصد ايه وابرر ارائي وموقفي ،، احيانا بعمل حاجات وبكون مش قاصده اني اذى الشخص اللي معايا و لما اكتشف انه زعل او علق ع الحاجه دي بيفضل ضميري واجعني وبيأنبني ،،,['sadness']
بصييحح ليسسا !!!!!!!,['surprise']
معدات ثقيله من لونغ كنج : المنتدى : منتدى اسواق ارسلت ب واسطة : lonking وقت المشاركة : 22- an -2010 في 02:32,['neutral']
اجمل ما يمكن ان تقدمه لأي انسان ، هو ان تجعله يطمئن .,['acceptance']
صاحب القضية يكون مسلوب الإرادة مجنون ب ها يدافع عنها ب كل وأعز ما يملك ، و لا يمكن ان يتراجع لأن الأمر ليس ب يده و انما بيد الحق ، و عندما تثبت في ذهنك الحقيقة المعروفة دنيويا بكونها العلم وقتها يكون لديك ثبات انفعالي لا يهتز مع اي عاصفة فيشتت ذهنك عنها,"['anticipation', 'acceptance']"
طال السهر — والهجر بانت مواريه 😣💔,['sadness']
انت لو تدري عن الي في خفوقي كان مافكرت ترحل عن بلادي ..,"['love', 'sadness']"
وضحيت بالدنيا علشان دنياك خليت كل اللي يبيني وجيتك ..,['love']
🌸 عن شعور الأمان ؛ قالها طلال مداح : اشوى اني لقيتك ، اشوى انك حبيبي . ❤️ # fiction _ p # قروب _ الولع _ للدعم # ملاك,"['love', 'acceptance']"
حول كنو : سهل جدا انه يعوض غياب ادواردوا .. متى ما اعطي حرية اكثر هجوميا بدون مايترتب على هالحرية عودة لملاحقة مسار الكورة في كل متر مربع .,['neutral']
لكنك عندما تبتسمين ، اضمن ان لا شيء فاتني,['acceptance']
اطهر ما اعدك به يا ابي هو ان تبقى بين ادعيتي .,['acceptance']
سؤال : لماذا نتبنى مصفوفة ان العلماء يقررون ، ونضع اهداف بناءا على قراراتهم ونحاول تحقيقها لنثبت ل هم اننا نقدر و كأن الهدف الخفي محاولة ارضاؤهم او الشعور بالنقص و محاولة ترقيعه ب تحقيق ما يسمى مستحيل ليش دائما ف يه تعجيز ؟! اين انت من كل ذلك ؟ ما له دخل بسؤالك بس ملاحظة 🤔,['disgust']
الناس كالكتب ف لا تغرك العناوين حتى تقلب بين صفحاتها 🦋,['anticipation']
"ل لإيجار شقة 3 غرف ، الطابق الأرضي ، 320 م 2 ، ام اذينة - عمان / الأردن ، 15,00 دينار اردني",['neutral']
ايون مين ??,['neutral']
انا شنو الذنب اللي سويته عشان اشوف المقطع ؟,['sadness']
# ارتقاء # المهارات _ الحياتية # المواكبة _ للعصر الشريعة الإسلامية ب وجود مبدأ الاجتهاد ف يها مع قلة الأحكام التشريعية النصية هذا سر خلودها وصلاحها الى مالا نهاية .,['acceptance']
و لا انا بس مجر تخيل للموضوع كده .. هتلاقيه حلو حد متابعني وف نفس الوقت ايه القرف ده في حد متابعني !!,"['anger', 'disgust']"
لكن انا اللي اعرفه ان الموضوع ده من زمان و من قبل الكلام عن تيران وصنافير كمان,['neutral']
جميعنا مقاتلون من اجل تحقيق احلامنا اسرق الفرص ان تحتم الامر لكن لا تستسلم وتضيع ايامك هباء ..... عيش ع مقولة “ عش قويا او مت و انت تحاول,['anticipation']
# تطبيق _ زاجل | ابو ريدة : لاعبو # المنتخب المنتخب ليسوا اقوى من # اتحاد _ الكره # المنتخب _ المصري # كأس _ امم _ افريقيا _2019 المصدر الشروق :,['neutral']
انا مش هقولك غير ن . ا من طقم الصيادلة فميد غلف يمكن تراجع نفسك .,['neutral']
وضع الجمهور المصري الان هه 😂👇🏻 # السعوديه _ مصر,['joy']
الاعداد في اللغة النرويجية : عبر,['neutral']
هل قطع وكيل مازدا اغلى من وكيل هوندا ام العكس او متقاربه لبعضهما ب السعر ؟,['neutral']
لا تستسلم لطبائع السوء ف يك ، ف انه ليس احد من الناس الا و ف يه من كل طبيعة سوء غريزة ، و انما التفاضل بين الناس ، في مغالبة طبائع السوء . ابن المقفع .,"['anticipation', 'acceptance']"
موسى يجمع فرقاء لبنان اليوم وبري يصف الوضع ب الخطير,['neutral']
كل ل يله نطلع ب اتفاق ننوي علي هجر وفراق نغفي ونصحي ثاني يوم يصبح علينا الاشتياق,['love']
: وش اسمك انا بدووري : انا رغوودي : $,['neutral']
الشوق ماهو حكي يا العاشق الهايم وش قيمة الشوق دون الوصل فهمني . !,"['love', 'anticipation']"
خذ الهوس بالعمر مثلا . نشعر بالحاجة الى تحقيق الذات قبل ال 30 . لماذا ؟ من نسابق ؟ ما هي الجائزة ؟ و لماذا ال 30 تحديدا ؟ و ما معنى تحقيق الذات ؟ نصحو من النوم نشرب قهوة ونلتهم كل شيء ب لا استمتاع و ب لا غاية . نسأل كيف و لا نسأل لماذا ، ثم نتعجب من شعورنا بالضياع ! هذه الحياة تشبه الجنون .,['disgust']
الامر واضح با خلفان .. هل تريدون طرد النفوذ السعودي من اليمن كله ؟ يمن جنوبي تسيطرون عليه يكرس يمنا شماليا تسيطر عليه ايران ! وتريدون اسقاط الحكومة الشرعية ( صديقة الرياض ) ل كي يتحقق هذا السيناريو . و لا يبق في اليمن صديق للسعودية !؟ هكذا الامر واضح يا خلفان سجل يا تاريخ واشهد يا زمن,['disgust']
لم يخبروني ، اكيد ان اول صوت سمعوه هو صراخي . وأكيد انه ازعج الجميع الا امي .,['acceptance']
و ربك اعلم ب من في السماوات و الأرض ۗ و لقد فضلنا بعض النبيين على بعض ۖ واتينا داوود زبورا ﴿ 5 5 ﴾ -- سورة الأسراء # uran,['acceptance']
# جامعه _ القصيم اثبتت جامعة القصيم فشلها الضريع لعنبو حيكم ذا موقع كل تسجيل كذا مايصير يا عالم 😠😠,"['anger', 'disgust']"
الرئيس # الأسد يصدر مرسوما تشريعيا يقضي بإعفاء ذوي # الشهداء و # الجرحى من رسوم رخص البناء ل مرة واحدة ، ب ما ف يها الرسوم المضافة اليها عند قيامهم بإنشاء او اصلاح او ترميم ابنيتهم السكنية ..,['acceptance']
مايهمني الرد المتأخر واعتبرها حرية شخصية والجهاز جهازك ولعنه تلعنك وتلعن اللي يكلمك مره ثانيه,"['anger', 'disgust']"
❂❈ ⇣ في زمن الماديات اصبح الجلوس بمفردك اجمل من جلوسك مع اشخاص ينظرون الى ماركة حذائك قبل عقلك ———————————,"['acceptance', 'disgust']"
مازلت متقبله فكرة اني وحيده رغم وجود اكثر من 7 مليار نسمه .,['sadness']
هناك ضوابط شرعية اولا و قانونية ثانيا لا بد لجبهة الحق ان تلتزم ب ها ، و الجاهل من يتصرف بدافع عاطفي ثأري فيؤدي ثورته و يتشبه بعدوه ،،،,"['anticipation', 'disgust']"
انا من قلة النوم مش قادر اقعد و الجو حر موت .. و لا ده بردو من قلة النوم !,"['surprise', 'sadness']"
احب اقول للي اخترع خاصية البي سي الجماعي فالواتس سود الله وجهك .,"['anger', 'disgust']"
شعب الكويت لن ينسى اسائتك اليه ،،، و انا لست بشاعر لأرد عليك ،،، انما اكتفي ب قوله تعالى ( والشعراء يتبعهم الغاوون * الم تر انهم في كل واد يهيمون * وأنهم يقولون ما لا يفعلون ),"['anger', 'disgust']"
مش عارف انام ب سبب كلمة قالها احدهم و هو يمزح 😢,['sadness']
ارى ان صمتها اجمل ما ف يها .. ل ها غموض يثيرني !,['acceptance']
# تابع _ سناب _ ahmedaldosi ان تموت جوعا و انت حر خير من ان تعيش عبدا و انت سمين . tp,"['acceptance', 'disgust']"
ويت توني انتبه خطك حلو 😳 انتي ليش كذا بيرفكت,"['acceptance', 'surprise']"
هو انا الوحيد اللي يجيني استفراغ من هذا الخطاب ؟,['disgust']
لا خالد رهيب في التمثيل مرة كان و هو صغير في البحرين واحد من التلفزيون البحريني شافه وأعجب ف يه فجابوه بعد نهاية الإرسال يقول تشش,"['joy', 'acceptance']"
# amirhan : سعدت كثيرا بقدومي الى هنا ، ارغب كثيرا بتصوير فيلم في تركيا,['acceptance']
الشارع السياسى | تأجيل محاكمة 213 متهما ب ” تنظيم بيت المقدس ” لجلسة 3 اغسطس,['neutral']
انتم ضايكين شعور الأشتياق البشر قرر يبتعد عنكم بدون سبب رغم روحكم جانت بي !؟ # يوجع هالشعور,"['love', 'sadness']"
مادري امي طلع ل ها قبل سنه توها شايلتنه يوم طلع 😂😳 وابويي للحين ماطلعوا له,"['joy', 'surprise']"
هدية من محمد منصور و فريق دعمه سهم ب قيمة 100 ريال على نية كل متسابق و من يعز عليهم ، الله يكتب اجره 🌱 # حياتك 45,['acceptance']
فيديو مستشفيات ترفض استقبال مريضة في حالة خطيرة بتيفلت,['sadness']
"رقصة العجيز , والغزال الشارد مع محسن + التطبيق السريع : هه 😭 # حياتك 48 | # حياتك 49",['joy']
اشكالهم برى ناس عادية له شنب وعوارض ومعذل بعد بس انه مثليين : وفي من الطرفين انثى و ذكر : رجال يزوج رجال . وأنثى تتزوج انثى . وعمدة الحي يحضر الزواج موجود في هولندا السويد وعموم بعض دول اوروبا . زواج الرجل بالمثل : عشان تسير حياتهم طبيعية : يتبنون طفل . يا اخي و الله سهل الجهاز ب يدك وأبحث ؟؟,['disgust']
شاهد من خلال روابط الاسطورة »,['neutral']
وعدتني ان صدرك منزلي اذا الليالي السود اغلقن الفلك ها هن سود مقفرات جئن لي اين الوعود ؟ و اين عني منزلك ؟,['sadness']
# ملاحظه _ تويتريه افتح قلبك ل ل جمال الموجود في الحياة عندها سوف تعكس الحياة الجمال المتواجد في قلبك,['acceptance']
اخر الليل .. خصصوا لو دقايق استغفار .. دعاء .. تسبيح اشكوا لربي كل شي غير الراحه النفسيه بتتيسر اموركم,['acceptance']
# جوائز _ مهرجان _ ربيع _ اشيقر ،، 〰️〰️〰️〰️〰️,['neutral']
هذا يكون .. اما طبيب نفسي .. او ساحر .. او انا .. بالمناسبة .. ترى معظم من هم حولنا .. يعرفون عنا اكثر مما نتوقع ..,"['anticipation', 'surprise']"
# سليم _ عياش ما احقر الشعب عندما يعض اليد اللي مدت له و بنت الوطن واستنزف من راحته سنين لحتى يخلي شعبه كريم و من اول فرصة سنحت ل هم مدوا لسانهم وطالت ايديهم القذرة وإغتالوا ابن بلدهم # لبنانوصفوا مع علي بابا وال 40 حقير 💦 يا لغبائهم و راح يجي يوم ويصحوا من غيبوبتهم ! # حقارة _ شعوب !؟🤮,['disgust']
اظن مثاليتك راحت اشوفك ساير تنام وتسحب ومني عارف ايش !! الظاهر التويتر خربك هع هع,['joy']
سيبك ، ما عليك .. انا بقلك,['acceptance']
التغريدات اللي من هالنوع تذكرني بأيام الصحوة,['neutral']
اجل رجال الحرب و الان استسلام,['neutral']
ادعوا لجدي اللهم خفف عنه سكرات الموت,['acceptance']
و ذاك الذي يغرف العسل من اناء كبير ليبهر المارة بصفاء عسله و كيف انه متصل لا ينقطع ، فيلتف حوله المتجولون والدهشة تبدو على محياهم بينما صاحب الفاكهة الطازجة التي تبدو في مظهرها كأنها دما من جمالها ، لم يشتر احد منه شيئا .. في حين ان جاره الذي لا يملك الا التفاح قد نفذت بضاعته,['disgust']
مين سمح ل كم تصوروني بدون ماتستأذنون ؟ 🏃‍♀️,"['anger', 'disgust']"
ب مجرد ما هو قالك حاجه زي دي كان لازم انتي اللي تنهي العلاقه اصلا مش تستنيه لما ينهيها,"['anticipation', 'disgust']"
هه ، حالتك حاله يا ب اسم !! :,['joy']
نسأل الله ان يأخذ من طريقنا شوائب البشر ، اولئك الذين لا يمرون في حياتنا الا ليثقلوها,"['anger', 'disgust']"
بس اعلمك انك يا متعلم انه اسمها التهجئة الصحيحة و ليس الاملاء الصحيح هه,"['joy', 'anticipation']"
بليز ما تبلشو تنسو ... # لبنان,['sadness']
12 يوم مرقو من وقت الإنفجار يلي هدم نص # بيروت و بعدو و لا كلب منن نكب بالحبس ، بعدن مربعين على الكراسي و عم ينظرو على طيزنا ، اذا عم تراهنو على النسيان تأكدو ما رح ننسى قبل ما نشوفكن بالزبالة يا عرصات . # لبنان,['disgust']
جمهور العين وصلوا الهاشتاق ترند 👇 # شطب _ الشحات _ مطلب _ جماهيري و الدليل راح يوصلون هذا ترند 👇 # الشحات _ كلنا _ معاك انتظروا 😎,['neutral']
مو لازم اغنية راب يعني عشان يتعاقب و لا ايش م ني فاهم ؟ 🤔,"['anticipation', 'surprise']"
لا تستطيع ان تطعن به سياسيا . كان يعرف تماما متى يناور و متى يهاجم # سعود _ الفيصل,['anticipation']
عمر العمودي يفزع كعادته و لكن هذي المرة ب الداتا بيس,['neutral']
خل هالليل رضا ، عطني شعور اني على بالگ 🎶💕 # جنون _ العشق _ للدعم # اوراق _ الياسمين _ p # اصدقاء _ للأبد # mood _ p,['love']
هؤلاء هم الناجحون في كتاب القراءة ....,['acceptance']
الحقيقة ان الشحن له شهر عندي و ابي طريقة للتخلص منه ل ان خطي # زين تقفل 🏃🏻‍♂️,['disgust']
بموت من التعب والارهاق بس مب راضي يجيني النوم,['sadness']
ب اشوف وثائقي على بي بي سي عن الارهاب .. ومعرفش اسمه و ب كل اسف نسيت اسم المراسل المخضرم بيتر ... ناسي البقية ، بس عجبني اوي العودة ل لمخضرمين !,['acceptance']
هل تظنين يا اسطورتى انى اتركك مرة اخرى تخضعين لتمزيق الدهر او غدر الزمان كلا ف انا له محارب وبسيفى اقاتله وكتفى لرأسك مرقد,"['love', 'acceptance']"
لأ ولوو مستعد على حسابنا الشغلة بكيفك لأنها # لبنان # جبران _ سمسار _ الجمهورية,['disgust']
الباب الذي .. يقفل في وجهك عمدا .. اياك ان تطرقه ثانيا !,['acceptance']
لم اخلق لأنال شيء ولم اخلق ل كي اكون انتم,['disgust']
هذا من يسكن الروح .. كيف للقلب ان ينساه,"['love', 'acceptance']"
سامسونج تختار 7 اغسطس موعدا ل لكشف عن جالكسي نوت 10 عالم التقنية # اخبار _ العالم _ التقني,['neutral']
ايضا اشتهر الجاحظ انه كان قبيح المظهر ، قال الجاحظ لتلاميذه : ما اخجلني الا امرأة اتت بي الى صائغ ف قالت له : مثل هذا .. فبقيت حائرا في كلامها ، فلما ذهبت ، سألت الصائغ فقال : استعلمتني لأصوغ ل ها صورة جني ف قلت : لا ادري كيف صورته .. فأتت بك !,"['surprise', 'sadness']"
ف يك العطور تغار من نفحة العود و انت جمالك سحر ومشاهدك ويل تدري وش الأبداع نظراتك السود تجمع بريق الصبح ع ظلمة الليل # نجوم _ عذب _…,"['love', 'acceptance']"
يا اخي ليش هيك غالبا اللي بتحبهم ما ببادلوك نفس الشعور تبعك ؟؟,['sadness']
كاريكاتور عن زحمة الطرق مضحك جدا,['joy']
اري ان يتم وضع موسيقي هادئة كما في لوبيات الفنادق وبصوت خافت و عند حلول وقت الصلاة تطفئ حتي تنتهي الصلاة . اما الاغاني الصاخبة والشيلات او حتي الاغاني الوطنية وبصوت عالي ف هذا تعدي ع مسامع الناس .,['acceptance']
حتى لو حد جاب جون انا حبقى الاول .. مين اللي جاب الجون الاولاني,['acceptance']
اصبحنا و اصبح الملك ل الله ،، غايبة و لأول مرة عن الدوام ،، لو كنا نسوق كان ما غبت = [ ،،,['sadness']
# arahah انا مش فهماكى ب صراحه ومش فاهمه مين الشخص اللى بتتكلمى عنه ومش عارفه انا مطلوب منى ايه ب الظبط,"['surprise', 'anger']"
هه لا يا رجل من الدعايات بس بنعرفها,['joy']
"اياك ان تكون هشا قابلا للين عندما يتحدث اليك شخص عبرك و ترك ب داخلك الما لاتستطيع التخلص منه ب سهولة , اياك ان تظن انه يحبك بعدما كسرك ..",['anticipation']
ارحمني يا سبام :,['sadness']
بلحظه حسيتوا ان الدنيا مزعلتكم تعالوا عندي انا شخص احب اواسي و اسمع ):,['acceptance']
📊 اتلتيكو مدريد في عام 2020 : ✅ 4 انتصارات 🤝 2 تعادلات ❌ 4 هزائم اربعة هزائم ( واحده ضد ليونيسيا وواحده ضد ايبار 🤦🏽‍♂️ ) ؛ وأربعة انتصارات ( واحد ضد برشلونة و اخر ضد ليفربول 🧐 ),['neutral']
يضحك انه ب كل يوم سيلكا اشارك ب نفس الصورة 😭,['sadness']
ما يفعله تيار # عون ، و على رأسه الوزير جبران # باسيل ، ل # لبنان - وبالأخص ل وضع المسيحيين ف يه - عبر عنه خير تعبير الشاعر القديم ابن زريق البغدادي قبل مئات السنين ، اذ قال : رزقت ملكا فلم احسن سياسته وكل من لا يسوس الملك يخلعه !,"['anger', 'disgust']"
اذا مللت مني ، ووجدت من يعوض مكاني .. لا تختلق المشاكل بيننا او تتجاهلني ، تجرأ فقط وأخبرني .,['anticipation']
من هنا يبدا شرح احساسي تجاهه واو,['acceptance']
- اكتر حاجه لفتت نظري ف حوار رضوي الشربيني ده انها ب تيجي على قناة cbc سفرة ، وده ان دل على شئ ف يدل على ان الستات مكانهم المطبخ ? - نكمل المسيرة ي شبب ??,"['joy', 'anger']"
اهلين .. احس اني سحبت عليكم .. بس المشكلة جاني ظرف طارئ و تركت البيت .. الظاهر المصقعة راح تؤجل لبكرة,['neutral']
# الامن _ العام _ نساء . اللحين المتزوجات لاقبلو فالامن العام وحملت تعطونها اجازه امومه و الا كيف 😂💔,['joy']
الساعة بقت 2 امتي و ازاي !,['surprise']
من سنيننا الماضية الين اليوم عادك في حياتي مثل ما انت زهاب الفؤاد و عيني اللي تقديني,"['love', 'acceptance']"
عندما تتراكم الكلمات في مفترقات الأنين .. تتلاشي القدرة علي البوح . فتشهد الدموع بأحقية الصمت . !,['sadness']
قوول رابع للاهلي بعد الرجوع للفار,"['joy', 'acceptance']"
┈┉┅━❀ ❤️❤️❤️❤️❀━┅┉┈ # حسابات ملكية نقشو اسمهم في عالم تويتر تميزو بنشاطهم وعطاءهم وتميزهم ┈┉┅━❀ ❤️❤️❤️❤️❀━┅┉┈,['acceptance']
لا لم تكن صريح و لكن كنت مطبل مع احترامي لك ، كلنا مع رحيل اي ل لعب في حال ان القادم افضل منه ، لكن هل طالبت بصانع لعب بدل عموري ؟ وهل تم ذلك ؟!!!,"['anticipation', 'anger']"
# غزه _ تحت _ القصف اللهم انا نستودعك اهلنا في غزة اللهم احفظهم و كن معهم و ارحم ضعفهم و قلة حيلتهم 😔💔,"['acceptance', 'sadness']"
الجمهورية : نصرالله تابع شخصيا مفاعيل كمين قبرشمون مبديا انزعاجه مما حصل ذكرت معلومات لصحيفة الجمهورية ان الأمين العام ل حزب الله ​ السيد حسن نصرالله ​، تابع شخصيا مفاعيل كمين قبرشمون ، مبديا انزعاجه مما حصل ، ...,['neutral']
ماعلا الذيب من طقاع النعجه ، قطر شامخه با ذن الله,"['acceptance', 'anger']"
ب الفيديو : نجل حميدان التركي يكشف عن 3 خيارات امام والده !!,['surprise']
الموظفين الاخرين يستطيعون اخذ اجازه ب اي وقت متى ما ارادو .. ! ب عكس المعلم 8 اشهر متواصله .. !! والادهى والامر بدون بدلات كالموظفين الاخرين في بعض القطاعات سواء حكومي او خاص .. بدون تأمين طبي .. !! بدون تأمين سكن .. ! و الكثير منهم بمناطق نائيه وهجر وقرى بعيده عن ذويهم .. يجب انصافهم,"['sadness', 'anger']"
يا رب انتوا الاتنين تتجوزوا ومواطن يبقى المأذون,['acceptance']
ببككيي ماشفت ماشفت 😭😭😭😭,['sadness']
طلاق يفتح النفس و الله,['acceptance']
صنعت امام زاده س &#1575 ..,['neutral']
قصدهم لا احد يستطيع اختراقك غيرنا,['neutral']
"لا يسمى , صديق من ما دمت تقف مهزوما امام خيبات الحياة ولاتجده .","['anticipation', 'disgust']"
انت اعرف ب الاول عدد الصلوات بعدين تفلسف,"['anger', 'disgust']"
اهلا يالحبايب .. جيلبرتو وجوزيه 😍😍 # otal,['acceptance']
يخافون من موسم الحج هذا العام و ان يعوذ عائذ بالحرم يأتيه الناس حبوا و لو على الثلج ، اذا لا بد من التمهيد من الان لإلغاء الحج هذا العام و الله تعالى اعلم,['anticipation']
بوش يلجأ الى سفاسف الأمور ل كسب التأييد في كبائرها,['disgust']
ferdaws _ forum ليه كده يا بنات | احنا رايحين على فين,['sadness']
اه قصدك علي ام ملايه لف اسم الله تقتل ميه و الف انشالله 🤔,['acceptance']
ما اكلم احد ل اني احس اني نشبه وهم يحسبوني شايف نفسي,['sadness']
ممكن نعيد # مو _ بس _ صيدلي 2 عشان اقدر احضر 😢؟,['neutral']
اخشى و انت الذي بت تعرفني جيدا ، ان تكتشف ما خبأته الايام عني .. تكتشفه قبل ان اعلم بوجوده حتى .. !,['fear']
مفلسسه ، مكسرره ، ما اشوف طريقي = (,['sadness']
طهارة القلب فطرة و ليس غباء ، و التغافل من اجل الود صنعة و ليس ضعف ... ف لا يتغافل عن زلاتك الا طاهر القلب الذي يحبك ❤️,['acceptance']
يا عزتي لك .. بديت ارحمك يا شيخ :(,['acceptance']
انا مش تنكه اما اكتب تركي سواء مترجم او غير مترجم بس و الله التركي ده حاجه كده مالهاش وصف بنسالي ل درجه اني و الله من الهوس ال ف يه ب سبب التركي ده بحلم ب الكلام التركي ال بتكلمه وبصحي عليه ل درجه اني اما اكلم ماما او اخواتي ب التركي بيفكروني بشتهم واضرب و الله بس بهزار وضحكك طبعا ?✋,['acceptance']
اذا تعلمت ل نفسي موب علشان الشهادة . # اعتبر _ نفسي _ ناجح _ اذا,['acceptance']
ل الله في امره خير يؤجله ف لا تظن ان الله ناسيك,['acceptance']
من بؤك ل باب السما على قولة اخوانا المصريين,['acceptance']
انتوا متخيلين انه العطله خلصت ؟🤨,['neutral']
ثلاثة ليالي في اوتيل رويال منصور 1900 د ثلاثة ليالي في اوتيل في طبرقة 200 اربعة ليالي في جربة 2200 د دار عالبحر في قليبية 2500 د الجمعة جمعة كاملة في لندن 2200 فواياج كامل لأنطاليا التركية 1900 جمعة كاملة في اسبانيا 1700 ومبعد تجيك وزارة السياحة وتقلك صيف في بلادك,['neutral']
يتكاسل الإنسان عن استخدام عقله في فهم امور حياته ويفضل ان يأخذ الإجابات جاهزة من غيره لكن ل هذا ثمن هو التبعية ل من يقدم الإجابة بالتأكيد ف هذا الاعتماد الكامل على الاخرين هو ما يصنع الطغاة و # وعاظ _ السلاطين,"['anticipation', 'disgust']"
احتاج الى رايكم ... طلب مني احد الأخوة الافاضل من الإعلاميين كتابة قصة على شكل مسلسل ... على الرغم بأنني لست اعلامي و لا كاتب هل اكتب او لا 🤔,['surprise']
اللهم انت الجميل : جملني بعظيم سترك في الدنيا و الاخرة 🤲🏼💙💙,['acceptance']
هه متت,['joy']
_ ماقلت لك قبل التمادى استخير خل العناد اللي غدا بك ينفعك ..,"['anticipation', 'disgust']"
وظائف الإئمة والمؤذنين والمستخدمين والمراقبين التي تخص الجوامع والمساجد نأمل ان تحول لوظائف رسمية بمراتب متنوعة حسب الفئات التي تحددها الوزارة ؛ حتى نضمن حسن الأداء وتوفير الوظائف لأبنائنا وتقليل البطالة وسهولة المتابعة .,['acceptance']
هو ليه اسرائيل دايما بعيده عن كل حاجة ب تحصل الا ما سمعنا مره عن عملية ارهابية او مصاب بكورونا و لا اى حاجة من ديه 🤔,['surprise']
ده غير ان درجة الحرارة نزلت جامد 🥶🥶,['sadness']
* من اسراري : اني دائما كنت ادعوا الناس ان لا يبنوا الحصون من الخارج ، بل ان يبنوا الحصون من الداخل . من كتاب / مثل _ طير _ حر,['neutral']
ب تفرج علي الزمالك يا عم ??,['acceptance']
جدل اميركي بشأن موعد محاكمة مرتكب مذبحة المحمودية,['neutral']
انا بحب اوي الكلام الحلو اللي من غير مناسبه ده اللي هو حسيت اني عايز اقولك كلام يفرحك فقولت كده و خلاص . وبتبقي حاجات بسيطه يعني .,['acceptance']
حاليا انا اضعف وأهش من اي فترة عدت عليا في حياتي .,['sadness']
خلوا هالصباح صباح اعترافات .. لطفوا الصباح ب كلام لطيف مثلكم ، او اسألوا سؤال محيركم ممكن تلقون الاجابه ؟ .,['acceptance']
احداهن تدعي ان حبها ......... يؤهلها ان تقصي من تشاء و ان الوصول ل ها ............. يحتم امورا مستعصية و انها ان امتد رضاها على حبيبها ف انه قد حصل على تاجها و حنانها و العكس ... بالعكس ღ➳ღ # نبض _ kaled,['neutral']
ررتتووييتت قوي ل ام حنينن ❤ ️ ❤ ️,['acceptance']
محكمة عوفر العسكرية تؤجل يوم امس جلسة النطق بحكم نهائي ب حق الأسير معتصم جواد ابو عليا (18 عاما ) من سكان قرية المغير ، قضاء مدينة القدس ، و ذلك حتى تاريخ 14/7/2019 .,['neutral']
سأعيش حياتي ل من يبادلني مشاعر المحبه الصادقه ، و لن تتوقف حياتي على شخص فارقني و لا صديق خاب الظن به !~ # قروب _ الغلا …,['acceptance']
روح اول انقذ جنودك السعوديين الي يموتون بنيران صديقه و انتم نوم في العسل 👌,"['anticipation', 'disgust']"
اياك ان تظن يوما بأنك تعرف شخصا ما تمام المعرفة ، لا تتوهم بأنك ملم بجوانب شخصيته ، وأفكاره ، فتفسر افعاله وتصرفاته من منطلق تصورك ، ثم تعتقد ان تصورك هو حقيقته ، كن دائما على يقين بأنه في كل انسان تعرفه - مهما بلغت درجة قربك منه - انسان اخر لا تعرفه .,['anticipation']
اكيد يجوز !! زوجته على سنة الله و رسوله,['acceptance']
تحبني .. و لا احبها .. ما حيلتي 😔 # اليوم _ العالمي _ للاعترافات,['sadness']
شعرت معك كما لو ان النجوم تتساقط على قلبي دفعة واحدة و ان قلبك هو الأمان كل ليلة .,"['love', 'acceptance']"
ابي مزه اسولف معه فون,['acceptance']
مقتل 8 بينهم قيادي في تنظيم الجهاد في غارة اسرائيلية بغزة : مقتل 8 بينهم ايمن عطا الله الفايد القيادي في الج ..,['neutral']
انت ركن اساسي من لي فلسوا لبنان ما في وزارة استلمتها انت وتيارك الا ما فشلتوا ف يها ! و ما بس فشل ! مع نهب وسرقة وفساد علني والكهرباء افضح مثال ! سيأتي يوم ونحاسبك ونحاسبكم كلكن يا واطيين ! عفكرة ليش ما بتعطي مثال سد المسيلحة ؟ المشروع الناجح بمعاييرك الهندسية # تيار _ التعتير _ والانهيار,"['anger', 'disgust']"
اذا كان حسين متعلم فماجد يحتاج ان يتعلم ( يتعلم كيف يركب جمل مفيده ) يفهمها السامع .,['acceptance']
الله يشفيه و يعافيه طهوور ان شاء الله ربي يستر عليك خوي يوسف,['acceptance']
حجاب وبنطلون ! ! ؟ ؟ تتقي الله في راسها وتعصيه ف يما دون ذلك !,['anger']
"شباب امس و شباب اليوم : * البنت لما حد يسألها .. انتى مخطوبة ؟ * * زمان :- لسه ربنا مأذنش , وعينها فى الأرض و وشها يحمر . * * ...","['acceptance', 'disgust']"
المؤسف فعلا ان لا يتغير في ايامك الا التاريخ ..,['sadness']
# مصراته ( الرعشه يا حبيبتي .. كلاكيت عاشر مره ) - سالم جابر طالع على قناة النبح ويشرح في فوائد ( رعاية ...,"['anger', 'disgust']"
اسال نفسك ، شصاير ب التويتر حقك ؟,['anger']
الأيد البطالة نجسة ، ده شعار المرحلة,['disgust']
انا اشهد بأنك عظيمه ولطيفه و انه مافيه مثلك,['acceptance']
نستحمل بعض يجماعه شويه لحد منموت هانت و الله,"['acceptance', 'anger']"
انت تقرأ كثيرا .. انت مجنون,['neutral']
كيف حالك ؟ = اخاف ان اخبرك اني ب خير فتتمنى دوامه فيتخلد بؤسي # ملاذ _ الروح # اسياد _ التحدي _ للدعم # عمالقة _ الحرف,"['sadness', 'fear']"
اذا لم تنجح في الوصول الى هدفك فغير وسائلك و لا تغير مبادئك فالشجره تغير اوراقها لا جذورها,['anticipation']
